image_path,label,temp,hum,gas,color_r,color_g,color_b
split_dataset\train\FreshApple\freshApple (678).png,0,24.284410381006598,49.130288240774945,71.74630781230039,185.95674979113835,177.90993228318848,109.82090444906345
split_dataset\train\FreshApple\freshApple (680).png,0,21.994814735800286,55.6142139966957,70.24313210793684,126.59498466923684,145.22584421674236,124.58353281615337
split_dataset\train\FreshApple\freshApple (681).png,0,25.052292871432655,57.79969135714016,49.702454450037145,200.5436088647757,163.38729643020957,132.64201630220424
split_dataset\train\FreshApple\freshApple (682).png,0,23.193950134988025,55.69415629400546,44.4130930814169,195.63370032437587,175.6771019954552,140.43409508683274
split_dataset\train\FreshApple\freshApple (683).png,0,23.792026153205647,55.62711863058923,79.58566988218766,198.7810704455689,193.0157803274871,132.1523395935814
split_dataset\train\FreshApple\freshApple (685).png,0,24.15793721027859,56.35337433006295,75.08492219763215,165.2090283455608,154.62315873806307,113.43166969148608
split_dataset\train\FreshApple\freshApple (686).png,0,22.89045908536823,59.85145347294626,48.283949405966055,181.4274653792064,158.94322614881892,121.47642808178807
split_dataset\train\FreshApple\freshApple (688).png,0,23.32839269083007,56.53416885399297,59.32231647750546,175.66909640302478,190.3036137027969,112.40439322547981
split_dataset\train\FreshApple\freshApple (689).png,0,22.577627049546024,56.82418277280752,69.51031782610383,229.14657886262424,174.9279128873585,107.01220821419835
split_dataset\train\FreshApple\freshApple (690).png,0,22.339988505905797,56.90822860358775,45.213295526657845,198.83863046150464,176.3019210435605,84.68400341625275
split_dataset\train\FreshApple\freshApple (691).png,0,24.53254383838108,54.64187255460194,65.00134184461561,180.5524415677333,184.93372821461972,117.9658932031428
split_dataset\train\FreshApple\freshApple (693).png,0,22.405936467024585,59.52445192883974,71.57844644541728,194.52924512781618,158.01991222301865,113.93699043010434
split_dataset\train\FreshApple\freshApple (694).png,0,21.659474315304468,54.965385998206074,73.85389046609966,161.15464413575455,162.71382957877097,91.80798967555732
split_dataset\train\FreshApple\freshApple (695).png,0,24.52333971096163,53.27481541686088,34.57539848098435,163.3149235106358,179.4610167550351,150.3455639802865
split_dataset\train\FreshApple\freshApple (696).png,0,21.880100054089084,54.97787572369139,74.61539786017364,180.78277427391282,126.0471991512664,107.39524627733124
split_dataset\train\FreshApple\freshApple (697).png,0,24.37787552917572,57.15442539241812,60.05156899940664,176.92597532010927,183.7811627711945,135.96753854421638
split_dataset\train\FreshApple\freshApple (699).png,0,25.401932380740725,57.396287904566094,48.0998775773296,183.98780113050378,194.2178014560328,117.23359153498451
split_dataset\train\FreshApple\freshApple (700).png,0,22.71907773376897,57.33569756703894,57.08195960032688,177.92705568406188,123.3326988459257,109.22676942458932
split_dataset\train\FreshApple\freshApple (701).png,0,21.775978478174792,58.162040331149576,50.43695753065266,204.16109911899957,168.084101066286,105.55071451568743
split_dataset\train\FreshApple\freshApple (702).png,0,24.288990454186067,55.065705938327895,55.130515544410535,188.1324243071712,160.43311517639296,120.63248573759375
split_dataset\train\FreshApple\freshApple (704).png,0,23.755197110116633,63.89562559588295,94.60667054660554,221.51121299327122,238.07527967351032,130.55626055699946
split_dataset\train\FreshApple\freshApple (705).png,0,25.18224470685804,52.18360686613444,62.64855691167446,219.8607401779551,195.21695204225605,121.50175490568579
split_dataset\train\FreshApple\freshApple (710).png,0,21.442534128315163,57.633069729552844,58.05746642807248,216.17557136743665,166.12422603138884,146.4297095166431
split_dataset\train\FreshApple\freshApple (711).png,0,22.801516725482976,52.305064549336514,60.368624319181926,202.45983070971795,168.32259393116962,120.3836606618899
split_dataset\train\FreshApple\freshApple (713).png,0,23.074956293541216,52.30451396366105,59.46512924774884,218.55108958291106,140.85412315124367,120.35621380830882
split_dataset\train\FreshApple\freshApple (714).png,0,24.8994869946921,52.51583786247973,75.22635059432194,181.73042082072826,182.2456010008219,102.17749585009496
split_dataset\train\FreshApple\freshApple (715).png,0,22.570343517969793,52.68846163910698,55.91971527420412,210.43275147558305,154.7191550323105,140.2360884899898
split_dataset\train\FreshApple\freshApple (716).png,0,22.843796259407007,57.22656401851443,45.90751821722898,192.83451637075453,193.44890583910356,115.10821879559421
split_dataset\train\FreshApple\freshApple (717).png,0,23.1908735652303,54.17441386870867,52.87817057064103,192.6972300653474,152.78063000161654,102.56722103630196
split_dataset\train\FreshApple\freshApple (718).png,0,23.007415705541195,52.01320556137997,55.00874986873205,164.20714013935415,148.62124377888463,117.61697928125243
split_dataset\train\FreshApple\freshApple (719).png,0,22.938963771057328,48.26768410617198,64.83474282722015,193.84265927693986,180.00853891714144,132.41959058951903
split_dataset\train\FreshApple\freshApple (722).png,0,21.405569975506005,56.43309583656589,57.209012827939894,184.61051372747585,145.4147196573699,100.02376779032356
split_dataset\train\FreshApple\freshApple (723).png,0,23.316846076150192,60.37068169094032,64.70410783928392,231.92905884840877,150.75114996161156,139.41668449324098
split_dataset\train\FreshApple\freshApple (724).png,0,22.189829840373513,53.40546793454612,97.64307721681463,177.78662368047145,186.93376938933196,134.69563425093494
split_dataset\train\FreshApple\freshApple (725).png,0,23.848827564851756,53.37784194479295,63.84841984924266,179.32163406654755,172.9223471901373,143.38747755377938
split_dataset\train\FreshApple\freshApple (726).png,0,23.754394469519525,47.86977616712551,94.556481779973,189.5084671147006,165.04474986468065,149.22630825497774
split_dataset\train\FreshApple\freshApple (727).png,0,22.903250545822893,60.74331696150322,91.59068415955281,197.57180225175244,153.47648966141136,135.79199017355373
split_dataset\train\FreshApple\freshApple (728).png,0,22.187054438708493,58.62702770824884,65.63727760208093,209.38610720340387,165.25400196003295,99.03557497170868
split_dataset\train\FreshApple\freshApple (729).png,0,22.82620800494967,50.1730885410835,71.46658447531001,163.3434038939859,176.0635497651662,99.25449113887966
split_dataset\train\FreshApple\freshApple (731).png,0,23.086784439501283,53.818231749088014,55.995109749351165,198.07992633698348,168.84325232399485,117.30496333964794
split_dataset\train\FreshApple\freshApple (732).png,0,20.41038476296116,54.29198398028712,55.276477435209415,182.34604312315417,177.47174488120572,128.5711166562467
split_dataset\train\FreshApple\freshApple (733).png,0,23.468801275760732,52.425718695284,63.364002205259226,225.1163130558744,133.3895940802517,114.37501454417193
split_dataset\train\FreshApple\freshApple (734).png,0,22.436149908542177,51.45345555164252,55.34447449774579,224.1633299045899,145.67606044330358,108.26762341432757
split_dataset\train\FreshApple\freshApple (735).png,0,21.809891285449996,57.175332280262744,88.90414589806896,218.72038683541155,184.4102162295987,109.09562575408341
split_dataset\train\FreshApple\freshApple (736).png,0,22.25186281367816,56.81668243370562,66.97297941554889,213.33423701568637,150.2019532141636,125.68390196169133
split_dataset\train\FreshApple\freshApple (737).png,0,21.121996357253927,57.49455757434988,75.13437084910838,186.00384197256662,196.15854825023746,92.10069383544663
split_dataset\train\FreshApple\freshApple (738).png,0,23.006682655771495,57.06589054798779,33.6696477341051,172.55234088513245,155.90550953009412,141.0718806456826
split_dataset\train\FreshApple\freshApple (739).png,0,23.898837429933288,53.409193387788925,77.44039921844416,162.86726680128052,168.56880940886765,89.6060041664053
split_dataset\train\FreshApple\freshApple (740).png,0,21.771141223343044,54.27669865110968,71.02702493268588,180.0886762941159,163.15232503023287,110.16081933761058
split_dataset\train\FreshApple\freshApple (741).png,0,22.387256425528367,54.57524245989928,52.00743115180879,195.34719386390617,164.85887478218663,91.44304952882732
split_dataset\train\FreshApple\freshApple (742).png,0,22.629420458335595,57.24886594721163,62.910268046438695,176.71162684015948,173.88422302374698,118.75737466175198
split_dataset\train\FreshApple\freshApple (746).png,0,24.01946286787458,55.67034473394948,79.9622026127312,215.4699651694881,171.3738556210342,131.831779677515
split_dataset\train\FreshApple\freshApple (747).png,0,24.933083570188224,55.15770835212854,64.90549447072496,188.01555754653592,171.964939631129,109.51052980315127
split_dataset\train\FreshApple\freshApple (748).png,0,20.41512445849363,53.83722252738909,62.96124790329958,156.2346530025767,141.70399370942008,112.95008339983772
split_dataset\train\FreshApple\freshApple (751).png,0,23.826721343768906,47.91334748118866,87.13852954228449,177.48182260466825,150.7324806022752,109.55543956905962
split_dataset\train\FreshApple\freshApple (752).png,0,22.03093898276053,60.40460907623517,78.05685634455742,189.97309917355122,145.22876303076248,106.72940374931134
split_dataset\train\FreshApple\freshApple (753).png,0,22.868833749745438,57.916579475629746,86.94337728055639,217.70039438323286,160.48573185427668,109.28652492998364
split_dataset\train\FreshApple\freshApple (754).png,0,22.138089353532013,61.927496816740444,90.17232356872773,173.89292387836014,146.64061139198833,125.30007381662928
split_dataset\train\FreshApple\freshApple (755).png,0,25.28603285860217,55.367552288581614,57.50683028627942,199.15414276084988,157.4906723680485,117.46767905479486
split_dataset\train\FreshApple\freshApple (757).png,0,21.086761690942833,57.299325240852845,81.1645829221656,159.00797522044456,111.52175195725599,122.08595830642872
split_dataset\train\FreshApple\freshApple (758).png,0,23.532581022517594,54.75251063514611,78.86737525606358,168.80187796229436,176.84275449986797,113.84326691827225
split_dataset\train\FreshApple\freshApple (759).png,0,22.76132621124638,58.541804799160595,51.08021037849188,190.78876998027866,165.44356072046293,126.06228913165708
split_dataset\train\FreshApple\freshApple (760).png,0,21.752869562951624,58.43723575240962,60.41373709072701,167.61291784474525,197.9629190676165,105.90679706945328
split_dataset\train\FreshApple\freshApple (761).png,0,25.273502890145735,57.64727865351739,49.128514029603124,206.97760488280736,162.11845609702655,98.33234427227265
split_dataset\train\FreshApple\freshApple (763).png,0,22.79430443534738,50.41534637826875,58.45287727672267,196.88679834740407,186.67120848426092,118.06409216027612
split_dataset\train\FreshApple\freshApple (764).png,0,22.72973976795117,54.45104171891747,83.3008862179535,202.04588068253625,173.06124652303137,128.73678993647036
split_dataset\train\FreshApple\freshApple (766).png,0,25.27450904267975,57.1507026509702,70.38839736659969,197.94296794455758,176.13204307928157,148.87674608012946
split_dataset\train\FreshApple\freshApple (767).png,0,23.00313788603882,54.73008187565807,49.152165603347164,191.22489269021824,174.40520157096583,125.78231876949314
split_dataset\train\FreshApple\freshApple (768).png,0,23.58819476418986,57.18462520719389,62.06572671629557,210.00226569845583,164.33661028121895,94.95534740350021
split_dataset\train\FreshApple\freshApple (770).png,0,22.66531715934878,51.08302021156588,84.3259686785895,187.47966900097566,205.14316044027612,128.1155554561551
split_dataset\train\FreshApple\freshApple (772).png,0,22.13199235115577,51.450817789211314,52.61693312006326,171.89280871511633,174.4857342203192,110.60066607365569
split_dataset\train\FreshApple\freshApple (773).png,0,22.421342693840238,53.77139294696167,97.48076312446999,204.30496568812146,177.62602548540667,102.68951435361365
split_dataset\train\FreshApple\freshApple (775).png,0,23.992768294069162,59.97500628760009,51.87660704553761,225.72176399463817,197.46552844244505,136.38423487623973
split_dataset\train\FreshApple\freshApple (777).png,0,22.557423667848507,45.50405439232241,72.30286945849006,201.0585123566917,177.65003362426174,107.03033836961353
split_dataset\train\FreshApple\freshApple (780).png,0,25.98112950110039,53.10665523342015,68.01999496515145,163.2449140964552,168.62573743018794,111.98744376650305
split_dataset\train\FreshApple\freshApple (781).png,0,23.10454904807375,57.08520993680956,65.8596373468188,183.50242723149802,207.0199666801408,116.45964490301
split_dataset\train\FreshApple\freshApple (782).png,0,22.239953697915304,55.18026009839037,63.56027460407455,211.1555247054908,158.45253294986492,128.8335986229275
split_dataset\train\FreshApple\freshApple (784).png,0,22.64728857506431,60.0836151459712,63.89799349785439,201.0731605741294,159.9587716406556,137.6056496091406
split_dataset\train\FreshApple\freshApple (785).png,0,23.58477660125416,49.546888167520756,61.56913729595033,171.45529900298047,166.08479926196094,112.80652411315081
split_dataset\train\FreshApple\freshApple (786).png,0,23.872089443148997,55.44379575653749,47.32779895587162,200.97172732508733,160.77850079004662,124.29371467000686
split_dataset\train\FreshApple\freshApple (787).png,0,20.925914532913147,57.10258111416261,59.85699976896323,173.50842672577673,163.87808214774097,134.3409254905045
split_dataset\train\FreshApple\freshApple (789).png,0,22.93667884081195,48.94698136869531,46.70817188691724,186.0618006408644,158.9165857568465,103.92641921753213
split_dataset\train\FreshApple\freshApple (790).png,0,23.156466848445223,55.297764050094,78.50908736543761,210.1286382545584,176.78100931083583,107.80046300144014
split_dataset\train\FreshApple\freshApple (791).png,0,22.319367178091056,55.66365248968959,77.1182572942993,193.51388977044095,182.75274544890823,128.3580678193353
split_dataset\train\FreshApple\freshApple (792).png,0,23.858273765567407,50.76109660553763,68.82808863024518,178.39952689229258,166.307427018605,115.68918814712832
split_dataset\train\FreshApple\freshApple (793).png,0,23.521690177096325,49.5382203280216,54.56198497831119,192.09819576259022,170.7770258742962,101.36742452996369
split_dataset\train\FreshApple\freshApple (795).png,0,22.61512165062025,58.74049755835434,43.84720824856838,176.90232928610843,161.30738101337883,114.8595515161892
split_dataset\train\FreshApple\freshApple (796).png,0,23.22587683145609,62.371526721774984,54.19108670134314,155.66250237369536,161.8485359623791,118.92309424621574
split_dataset\train\FreshApple\freshApple (798).png,0,25.485689674168377,50.55951717326849,43.79185796410206,192.95424548129012,157.48752291641864,113.32060558203212
split_dataset\train\FreshApple\freshApple (799).png,0,25.210963087567695,52.89645707215284,72.0064059508372,178.58610966262128,219.98287353679873,117.28593631818184
split_dataset\train\FreshApple\freshApple (800).png,0,22.23251322215181,47.31091086868033,47.37868029092682,179.07860731683516,180.87314948356874,107.24074013058977
split_dataset\train\FreshApple\freshApple (801).png,0,24.83300867958093,58.68589952099378,64.71810328481882,202.51595590706916,172.40222428084846,138.91374527282318
split_dataset\train\FreshApple\freshApple (802).png,0,25.720434549749175,54.40165896134061,55.99681788036855,164.23266699075467,170.97758291876607,116.14975348107397
split_dataset\train\FreshApple\freshApple (805).png,0,23.48300240972552,55.02637126172812,78.22228354737997,166.8360679892009,148.59108550294394,125.83319887753643
split_dataset\train\FreshApple\freshApple (807).png,0,23.975104567850764,51.52608727780543,83.12423754054892,153.2812449493841,185.31313162919335,109.62099967605192
split_dataset\train\FreshApple\freshApple (808).png,0,26.959010924118573,62.18547459047571,57.11030590195802,216.33165940806464,147.59522144775127,95.7767220661267
split_dataset\train\FreshApple\freshApple (809).png,0,23.999323251529848,59.7963572241199,53.76734663578792,197.35330461061488,189.8542415985424,95.94133353442484
split_dataset\train\FreshApple\freshApple (811).png,0,20.78591967233692,59.85998859928041,65.21746818552694,214.040751840283,165.72580459916355,126.0126074210548
split_dataset\train\FreshApple\freshApple (814).png,0,20.116913322979094,54.395110363892535,20.858235615612344,216.09528375082306,163.29585957787754,137.13618551538508
split_dataset\train\FreshApple\freshApple (815).png,0,23.2496124890378,59.56448958704706,79.46835505452295,145.09308862775526,189.38330754224785,128.93370960327712
split_dataset\train\FreshApple\freshApple (817).png,0,24.713364255599483,55.89168271102571,86.83615699366975,223.15977048898384,166.0184880197061,126.58732068001545
split_dataset\train\FreshApple\freshApple (818).png,0,21.57988850964987,54.883421555371534,61.569690027406,191.9108076035001,183.71590196141926,111.59261026021838
split_dataset\train\FreshApple\freshApple (819).png,0,22.936713829173996,55.3171513881553,65.33588165468797,189.50647158116683,193.33236479641445,110.22122696051905
split_dataset\train\FreshApple\freshApple (820).png,0,22.52549650127614,55.02204961269994,68.87858580125629,174.93859205301766,178.7299647349436,146.65708097786805
split_dataset\train\FreshApple\freshApple (821).png,0,23.409275686557095,54.41528940281633,90.03427970866521,184.49903026395222,165.60855668179425,126.70014919550627
split_dataset\train\FreshApple\freshApple (824).png,0,21.3629588472518,59.99158011096564,51.98282323597255,204.10680977120978,175.15599011737015,127.38397957127893
split_dataset\train\FreshApple\freshApple (825).png,0,22.351580964879712,53.847055975892914,94.68587726877823,205.48673707789015,158.6951704674071,156.7294075847486
split_dataset\train\FreshApple\freshApple (826).png,0,23.487939350627286,60.884059395800655,61.90348485300526,190.63816364871604,151.95106636002987,120.55279211408282
split_dataset\train\FreshApple\freshApple (828).png,0,22.950765325262648,60.00376864452166,35.477961476268746,196.12065437688534,173.87838196061932,109.43078889043568
split_dataset\train\FreshApple\freshApple (829).png,0,23.462389371235567,56.28557784014681,44.74234775355701,203.36322242851617,190.9505514335243,135.7025239033996
split_dataset\train\FreshApple\freshApple (830).png,0,21.935807378058545,57.37886916326577,105.01093470227582,165.81659299354416,135.84299798232175,140.10038777406317
split_dataset\train\FreshApple\freshApple (832).png,0,20.730008550733075,49.16557280859134,33.621924603023345,153.821783280435,168.62291319528725,142.89316394218434
split_dataset\train\FreshApple\freshApple (833).png,0,22.741021310818844,53.29777126753484,105.79597581214402,178.2197641002795,164.38860829711555,112.6937350042719
split_dataset\train\FreshApple\freshApple (834).png,0,24.807098463974537,52.57535293700972,56.559247220097404,178.56040005164695,166.05524592340842,103.03112644410461
split_dataset\train\FreshApple\freshApple (835).png,0,20.82741188082114,55.58809148770028,83.94967959963964,196.79461437217586,165.9080937270034,95.30998090998865
split_dataset\train\FreshApple\freshApple (837).png,0,21.993791487835853,53.85835594328691,28.8690259109879,228.7314662418115,165.98353356610718,115.10651307094801
split_dataset\train\FreshApple\freshApple (838).png,0,21.5519944196502,53.483958382215114,47.73615592567534,197.4811059957193,175.04290809609668,109.70029220118971
split_dataset\train\FreshApple\freshApple (839).png,0,24.947790163926893,51.8821389710896,75.97378490574951,166.2497217102416,172.39105130404124,126.16341467514734
split_dataset\train\FreshApple\freshApple (842).png,0,22.913793703363453,52.61766587871563,56.33986438244706,188.35335456715555,143.27662130682182,148.14170672339898
split_dataset\train\FreshApple\freshApple (846).png,0,22.667375023547077,54.44308432784527,81.48333141850802,205.19018794037754,172.4625895575118,134.03226381386725
split_dataset\train\FreshApple\freshApple (848).png,0,22.389686225770546,59.11894341717772,62.766619138763964,174.4634205242233,171.09587838644669,131.22526601019405
split_dataset\train\FreshApple\freshApple (849).png,0,24.71364623891094,59.98529292283936,77.56778757957552,192.22298426917015,166.45268502681745,102.84434294249819
split_dataset\train\FreshApple\freshApple (850).png,0,23.42412704062609,57.795236255006614,41.74112130287652,192.33000355776397,183.06934699713693,117.02296492437377
split_dataset\train\FreshBanana\freshBanana (1).jpeg,1,24.59618962219445,56.86778330007955,50.93477652053345,177.6895661452544,179.86469490881328,121.71990743600534
split_dataset\train\FreshBanana\freshBanana (1).jpg,1,24.468777241093118,57.01025049322132,80.3385141228977,202.17097045887738,158.77012836637977,108.60566539335157
split_dataset\train\FreshBanana\freshBanana (1).png,1,22.164066036177417,53.901518823793815,47.066383231295355,178.98427835456886,141.96890827857547,113.01066045725662
split_dataset\train\FreshBanana\freshBanana (10).png,1,22.33600735639687,53.22438985358343,67.02049192353985,217.6307540415091,165.11339831524137,123.41027811891705
split_dataset\train\FreshBanana\freshBanana (100).jpg,1,23.356861932635866,54.43764878916835,57.07472406034679,196.31021755001746,163.95235914557898,135.33114058133174
split_dataset\train\FreshBanana\freshBanana (100).png,1,24.167494089623357,60.03254432295408,76.67487419725353,141.41294303083077,178.33214664154724,102.00274289546873
split_dataset\train\FreshBanana\freshBanana (101).jpg,1,24.725698987354757,55.386242553794276,63.35313424330416,195.7671107069614,160.9200361152459,92.90827932755987
split_dataset\train\FreshBanana\freshBanana (103).jpg,1,23.079383813381256,49.69921508733428,88.57589701255435,195.65621982351436,154.13134699914258,147.82654723254223
split_dataset\train\FreshBanana\freshBanana (103).png,1,22.96639100736855,52.86725553128029,59.958241481422256,192.8730439531811,171.94915856658127,113.10444901312373
split_dataset\train\FreshBanana\freshBanana (104).jpg,1,22.27119382365169,57.26330194446811,78.8612799879246,177.61594652999423,162.75584011463536,104.67370316334777
split_dataset\train\FreshBanana\freshBanana (105).jpg,1,23.459446972425493,54.36584880516703,39.54308379134784,188.65799373044274,160.73841200547656,147.48311364012267
split_dataset\train\FreshBanana\freshBanana (106).jpg,1,24.81671550207094,52.58655817412643,50.62908642679151,176.25516871479522,171.55685479579788,138.58125951922932
split_dataset\train\FreshBanana\freshBanana (106).png,1,22.40673153042534,58.66432332569713,75.58167988433009,167.14015920623473,180.0390114939175,86.70201355659673
split_dataset\train\FreshBanana\freshBanana (107).jpg,1,24.145398067735073,49.876894195779265,76.06584703248535,151.8507492554995,176.05305621059875,141.6988582270854
split_dataset\train\FreshBanana\freshBanana (107).png,1,23.423381687377535,54.55884933837909,68.9351226842691,202.05233861176742,162.68365703493058,139.7453759268328
split_dataset\train\FreshBanana\freshBanana (108).jpg,1,21.925923251959055,55.13886736807054,69.21195757612281,173.5838046738912,179.1686572471144,125.24051235848478
split_dataset\train\FreshBanana\freshBanana (109).jpg,1,22.199045154170733,51.049762861514296,51.67848412344448,157.80351034402523,141.7945214503278,132.41781101588302
split_dataset\train\FreshBanana\freshBanana (109).png,1,21.91855625659451,54.480489892365284,45.3593455547017,198.75059854273803,189.37053695617774,129.38433520304682
split_dataset\train\FreshBanana\freshBanana (11).png,1,24.155023996414098,52.188512512574135,57.0377730238888,191.7277019483982,178.76463005738177,118.62273023770898
split_dataset\train\FreshBanana\freshBanana (110).jpg,1,24.35004456947639,59.39049965986398,83.04168539416989,220.21605028962347,148.280813179759,126.88850930700193
split_dataset\train\FreshBanana\freshBanana (110).png,1,22.601709682083698,51.25132122844148,80.7472384788606,207.14554957470935,155.78456364858852,112.24039287661884
split_dataset\train\FreshBanana\freshBanana (111).jpg,1,23.459922299458196,55.82637217402273,77.81300756916859,159.25118836405937,150.62407841707798,104.56368074156637
split_dataset\train\FreshBanana\freshBanana (111).png,1,23.101728931101302,51.148225201556606,83.6451096126698,172.59047082698575,165.74808201655625,123.99273729284022
split_dataset\train\FreshBanana\freshBanana (112).png,1,21.925164876472337,55.19679258691658,32.486851554093775,228.9434607776373,179.68315695004526,128.6629372048155
split_dataset\train\FreshBanana\freshBanana (113).jpg,1,24.422751685432342,51.8583763533179,47.92382698376959,187.58733739100074,160.29730634403634,114.9149834087995
split_dataset\train\FreshBanana\freshBanana (114).png,1,22.519836195074532,55.810047793961104,76.41216144865379,179.5927446973955,163.1343232257525,100.98445806139536
split_dataset\train\FreshBanana\freshBanana (115).jpg,1,22.739269409379588,55.10605447956517,87.98306250944898,177.7603422243651,186.85531974442242,125.50373223359168
split_dataset\train\FreshBanana\freshBanana (116).jpg,1,23.415262165347716,54.49251490341022,56.754665416825304,197.36553444902214,154.99760219453708,126.6049552018318
split_dataset\train\FreshBanana\freshBanana (117).jpg,1,24.63690324774371,55.362031129653516,79.06704185227254,186.62628901565392,161.18304834761267,103.4060253642327
split_dataset\train\FreshBanana\freshBanana (117).png,1,23.138601492060953,52.7492264631572,57.33282249719155,190.5479786508179,170.32047836980774,138.4353440365816
split_dataset\train\FreshBanana\freshBanana (118).jpg,1,22.967496006217193,48.26142952015971,94.55891048411729,187.09873195469694,156.24007063499576,110.35948533717033
split_dataset\train\FreshBanana\freshBanana (118).png,1,23.454363912800794,56.34364511997726,75.63871655413685,209.82973508650798,160.88785177903694,144.8664819994533
split_dataset\train\FreshBanana\freshBanana (119).jpg,1,22.678064295195544,55.21369841763854,61.00348573215963,180.3114604323199,163.19709972256507,123.30790865916923
split_dataset\train\FreshBanana\freshBanana (12).jpg,1,24.967638583663305,49.93650462629257,76.83109261208656,154.05808770637876,197.5877944453107,120.56401299137829
split_dataset\train\FreshBanana\freshBanana (12).png,1,24.078732396920056,49.615815437800364,82.53528450162796,157.8989454113233,178.7624124248321,140.1890446803702
split_dataset\train\FreshBanana\freshBanana (120).jpg,1,22.271593091270205,59.295260970426945,55.68000134304081,172.23380757301294,171.32925432301977,148.18253081116367
split_dataset\train\FreshBanana\freshBanana (121).jpg,1,22.981965293742828,57.70390047227095,54.472952122239406,184.485597078725,162.67070419757707,158.89304025743746
split_dataset\train\FreshBanana\freshBanana (121).png,1,22.039665753643952,60.32543392652751,86.23286832601265,229.7605626307883,168.66909584918008,129.125862729069
split_dataset\train\FreshBanana\freshBanana (122).jpg,1,23.466951345843658,54.99630144683899,70.46893509737407,180.5478971273426,153.90435293034483,125.94656947324452
split_dataset\train\FreshBanana\freshBanana (122).png,1,23.050008604072296,56.69735101947677,73.44811854094814,205.71661970778985,171.76437623792782,115.81191409236332
split_dataset\train\FreshBanana\freshBanana (123).jpg,1,23.673790831200023,57.22182002773983,53.99304374181192,158.79188967472223,145.67075799203712,124.20376077402321
split_dataset\train\FreshBanana\freshBanana (123).png,1,23.65589431426574,53.31111248804505,86.68943978140868,205.94170047363392,170.81349823493557,137.0198637173785
split_dataset\train\FreshBanana\freshBanana (124).jpg,1,23.748774632279577,56.64331481259391,72.82433885600105,216.43311802624723,152.82586679081442,135.2306847488689
split_dataset\train\FreshBanana\freshBanana (124).png,1,23.854270598061,55.97565248327286,59.19912465558291,203.70980256003875,162.08276418762765,99.6458707977595
split_dataset\train\FreshBanana\freshBanana (125).jpg,1,20.988106318592223,56.82098494550341,71.40046765804982,171.94747221026256,174.48810028825702,126.64559515556199
split_dataset\train\FreshBanana\freshBanana (125).png,1,22.822117016950408,51.83740918155085,66.85452490225758,159.23795451850052,161.22620072626717,117.38674337156571
split_dataset\train\FreshBanana\freshBanana (126).jpg,1,23.200094344638693,59.343986234896825,76.52777188359606,162.85689418893008,191.71859827391305,101.54432588920915
split_dataset\train\FreshBanana\freshBanana (127).jpg,1,23.922368842845913,59.05620496889647,46.213910042356616,155.38180612040946,164.88471887083716,83.75226527743749
split_dataset\train\FreshBanana\freshBanana (128).jpg,1,21.6288272088224,50.997908792354025,91.84596415578106,192.56007374886008,171.97225993951886,89.41220177948829
split_dataset\train\FreshBanana\freshBanana (128).png,1,21.86918856602909,55.94969164842886,91.71314237730272,219.2417740160114,172.306835214971,119.2145868352384
split_dataset\train\FreshBanana\freshBanana (129).jpg,1,25.505420315695066,60.076555700170786,47.751342750383216,209.95578947095242,227.85816580523266,91.78335498520758
split_dataset\train\FreshBanana\freshBanana (129).png,1,21.96985728662683,57.31417394631144,64.0788340983437,175.17252775635586,181.35249452205068,105.35814582079942
split_dataset\train\FreshBanana\freshBanana (13).jpg,1,23.252679386381146,58.54025943633085,66.51516325978052,138.45933086915392,152.19531692472054,102.81124084464048
split_dataset\train\FreshBanana\freshBanana (13).png,1,22.352890825137692,55.471683649659006,59.41158634997135,215.00672844764208,173.03000506884607,131.86120002511348
split_dataset\train\FreshBanana\freshBanana (130).jpg,1,24.05663553233078,55.95283786753793,85.7183588073789,206.44165540499543,188.88029559347075,106.0630096351678
split_dataset\train\FreshBanana\freshBanana (130).png,1,23.057412910334502,60.25002128854687,67.50280037451378,205.16438990903737,190.16224617975075,114.03017882500403
split_dataset\train\FreshBanana\freshBanana (131).jpg,1,24.202131160271474,54.10739301960413,78.04725380960147,191.24753685264264,163.40716464751395,102.11354667978213
split_dataset\train\FreshBanana\freshBanana (131).png,1,22.837522056906984,52.97343398421082,77.66590478695669,214.54202439858713,185.59281866089069,135.98515081250915
split_dataset\train\FreshBanana\freshBanana (132).png,1,24.519915383370297,58.31145738788425,60.40484709104582,158.41078010614223,184.30530382942754,112.96429457224276
split_dataset\train\FreshBanana\freshBanana (133).png,1,25.633506796338143,60.998504228887015,66.20576678015385,184.49015799244734,170.2034166356604,120.52273651600255
split_dataset\train\FreshBanana\freshBanana (135).jpg,1,22.10435231019874,51.64383383545452,60.27111068755972,156.97623756696726,155.2642765507901,137.40273937341587
split_dataset\train\FreshBanana\freshBanana (135).png,1,24.206043340300923,56.81734316803442,57.928114445185535,201.2030965015241,159.2114449065555,118.02601018870651
split_dataset\train\FreshBanana\freshBanana (136).jpg,1,23.313603769999077,48.485768335808444,64.11589703045675,183.08646655503068,160.27247764498034,122.35869793839949
split_dataset\train\FreshBanana\freshBanana (136).png,1,21.626268052104194,55.17150219077987,45.973403496069324,177.24280030540325,191.07789396971742,122.23558891677037
split_dataset\train\FreshBanana\freshBanana (137).jpg,1,22.928418012354324,52.39514201172102,53.83319906150332,156.1523643075118,161.4907379083141,120.21818813486159
